M0,T,T_scaled,centroid_Time,mean,t_rise,var,skewness,kurtosis,mean/peak,zero_cross,fm,T_max,Ts,As,Er/Mw,apparent_stress,depth
0.10592442633152414,0.07252466841376372,0.633286351109605,0.17049508570879465,0.09795782736721581,0.06621861481581062,0.017607140691278292,0.3772793268874306,0.039502095862427575,0.4469674123494471,0.24324324324324326,0.4113346846733287,0.16875434945288786,0.07285180572851606,0.08175128813516688,0.007721363545636475,0.007689381293984024,39.0
0.12384233365180403,0.10019175455417066,0.6492764597447864,0.2612913240128817,0.09094518264987629,0.0970196455323875,0.014304903245321734,0.35025992952352997,0.045200172845070836,0.4362254784597687,0.1891891891891892,0.4511816032393791,0.2265042081322921,0.15721942379772783,0.11729859603456631,0.010460927552654995,0.01042903360026144,7.0
0.11402122752131096,0.0691631377863002,0.597318293436411,0.16695241444176226,0.11507907036496164,0.06598299908895479,0.020149215991020222,0.5148442346953364,0.191107945733218,0.32415630205083074,0.2972972972972973,0.5031663557439399,0.19105599767414944,0.06973946592684008,0.06774731542173239,0.020378686294603487,0.020347112002748618,22.0
0.06015104358115062,0.07396532429956323,0.7763270530910185,0.3473993403145222,0.0461357439959007,0.1334619079428882,0.00482939802877303,0.3984417712605046,0.06545227807933958,0.4390067279445012,0.2972972972972973,0.2758682724543184,0.1977955066873395,0.0059625733855152374,0.09211779489897724,0.008426404742811647,0.008394445215449011,17.0
0.06293838500938653,0.04410354745925216,0.6135214016115205,0.1512748578026981,0.10712663281342413,0.07118890401101609,0.036562701027417696,0.5236786520546909,0.11003016310284282,0.26628052092073207,0.1891891891891892,0.5351274305502176,0.19314018986085124,0.11340139570962904,0.10522702210508073,0.0046439044533136044,0.015535211272503563,171.0
0.16071426769206704,0.15915627996164908,0.701235715704641,0.2512705309492221,0.07044160019483449,0.21411665034890962,0.012982284456280519,0.4308184525174305,0.07341122969821284,0.34671534681478466,0.1891891891891892,0.40619766392048956,0.4057948278567742,0.1302805051862147,0.05259941594420359,0.002289396956228223,0.0022572396262137374,9.0
0.17670109100648632,0.35426653883029724,0.9009345335672305,0.6692280181244868,0.016531477734517668,0.8653472667124719,0.002364369059335242,0.3712743272617821,0.05497541242807145,0.3992922676129056,0.6756756756756757,0.19196453419081624,0.8505560222577151,0.007981771543958089,0.046675166973225345,0.003223958491019429,0.003191831282976572,11.0
0.09896399369830577,0.05321188878235858,0.5643755180183508,0.15489028593682155,0.1325491718779804,0.043909141842200294,0.025845112675333078,0.4314575936309238,0.06541215086667496,0.42005300940335877,0.1891891891891892,0.4898771965287577,0.15156576200425242,0.0641095890410701,0.12805868245363256,0.040645468411246395,0.040614547340445735,19.0
0.03677739470769338,0.07190795781399809,0.8338972611548296,0.45696867894279347,0.031017098751319545,0.3529368620233691,0.007288886737201728,0.5415438613257023,0.14554596069854128,0.26982449748596854,0.24324324324324326,0.3168199138001249,0.4293243036810683,0.006108002004675367,0.056912963324913815,0.009476227852580033,0.009444302162215836,42.0
0.11329331703876314,0.054276359595184835,0.5253397897279506,0.07628685163732829,0.15572952022243647,0.017284210176090217,0.0588816174325752,0.5560955789397026,0.15647986189059937,0.24650395109320303,0.13513513513513514,0.6261604017626257,0.088693636666173,0.023662495955124898,0.25896346445112683,0.005852175452226555,0.01995530005952657,72.0
0.10976982526002911,0.04515220515180569,0.48233936423906526,0.07267173450081674,0.18477547720104714,0.053918122860249725,0.08762388604714332,0.5316918549749433,0.11899585088406178,0.26329466042698,0.13513513513513514,0.659638586835251,0.2396389086178058,0.018550228310476268,0.0965653875390488,0.005103938604041347,0.017223546625930543,123.0
0.06903183881379638,0.061361457334611694,0.6970400289564499,0.2914965138613956,0.07197603073939783,0.19137352202172733,0.015019962339374247,0.45667594781155324,0.09582996294531505,0.32739325565504684,0.1891891891891892,0.40462286476830295,0.3688067864384903,0.28922679915075694,0.03002407540846393,0.01420580769036523,0.014174034439677128,45.0
0.09199812725311093,0.09300095877277086,0.7497411293268966,0.41913194159852063,0.054094482453685346,0.32223924774932255,0.01630007413760375,0.5748777853432365,0.16462015884038123,0.23186640298180114,0.1891891891891892,0.4142176039508473,0.5171982897059213,0.0,0.10992331858546409,0.008463305276462633,0.008431346938483755,31.0
0.13346386110005634,0.08149568552253116,0.5896942620436793,0.24529468712054037,0.11896312557031323,0.1562858290808835,0.01730138213566279,0.4299936308309278,0.08371199318881342,0.47443298546226437,0.13513513513513514,0.43349766885177365,0.433517518381283,0.07077315366282254,0.08923416119042242,0.0074019197706251,0.007369927222947743,17.0
0.0564928524209465,0.062320230105465,0.7388086892045349,0.3136013379853558,0.0575647983138804,0.12985380486750905,0.006356889282958867,0.4938020570322814,0.12959512409259788,0.42552949403880386,0.08108108108108109,0.31507921388369947,0.2194386453257565,0.03478167808215552,0.12598047082061536,0.009183210289140101,0.00915127515449446,20.0
0.04119373670310638,0.024928092042186004,0.5331200414037778,0.15848768299651605,0.15088012787901328,0.15109926241971933,0.03524830711245183,0.3916692488494311,0.04569461285660255,0.43429998057886376,0.1891891891891892,0.510226064262365,0.50591510090427,0.030354919053506624,0.15553572508363206,0.006221217813514995,0.020963555450046866,131.0
0.09845459321842591,0.1049856184084372,0.7662893889713464,0.3723284084339235,0.04906287124794387,0.18411969868052236,0.010432398042786489,0.5390064706218339,0.190748939068951,0.25282725259032324,0.35135135135135137,0.3859251938575391,0.2813398801156416,0.004299194544060941,0.09767454255517984,0.023766150654273673,0.023734685544171907,9.0
0.09502800106273629,0.037392138063279005,0.48239254345031984,0.1325545241089046,0.18473708097100972,0.09534373161186507,0.01798475683618809,0.18466544959150616,0.07007941483203974,0.7521049179396447,0.02702702702702703,0.43409481438488373,0.39201915221974676,0.043552709946413984,0.1947411295787486,0.012220548286746062,0.012188711048867925,19.0
0.1169700345643072,0.07094918504314478,0.5958639702343392,0.21809695409794155,0.1158128198178168,0.11319340930066862,0.025119712929222306,0.4819000887960465,0.11572719768427248,0.35282416280118845,0.08108108108108109,0.4893934988529644,0.3137065388288151,0.21023592085239828,0.13715049353491474,0.015351883374932266,0.01532014706359353,30.0
0.05754695292428676,0.025407478427612654,0.49305937084185486,0.14987653479453095,0.17716355886794016,0.11067077727802302,0.024325872826617675,0.28720995185550213,0.03941490437677138,0.6364743698290877,0.02702702702702703,0.46049951568894176,0.4328981397811733,0.1046565119604031,0.12013275601904652,0.02689890876468289,0.026867544626887493,20.0
0.07380836940263319,0.09060402684563758,0.7954131762979763,0.5415214907695763,0.040817975635871674,0.5558256681778381,0.015513786640934437,0.6473768669913983,0.2642615204670356,0.13701855177877367,0.40540540540540543,0.4423484052440637,0.7669354258149297,0.16283993521855605,0.010755581615173945,0.04794368929153774,0.04791300345062497,19.0
0.047223590099428,0.047459252157238736,0.6823269089374692,0.1376436847493044,0.0775193305086663,0.07590729073435162,0.042936434919052156,0.7169792627999241,0.34554846139676443,0.09730960809090364,0.13513513513513514,0.5943141614143703,0.16044672714141467,0.09751181961449672,0.03975043508003689,0.10953114482592471,0.10950244401764984,33.0
0.21243851438473613,0.03650826942793225,0.12618485681463965,0.01473197262367115,0.6582160720997005,0.015953663732728388,0.3757910961471973,0.39230343114483973,0.04781581561659706,0.4838283400180587,0.02702702702702703,0.8732948717484607,0.3527603803650795,0.18921232876715843,0.3673230942793099,0.005892548205693962,0.02212517061270058,227.0
0.04910419572061328,0.08245445829338446,0.8383835937601146,0.3151687299470123,0.029949677019084193,0.1676415834335946,0.009425169988398112,0.6733412153351931,0.3037555877866332,0.1637369609117099,0.1891891891891892,0.3842431698955173,0.19989000381647867,0.043084401237306294,0.028114185238132687,0.014118635882669994,0.014086859822361918,44.0
0.09873848506595966,0.0977948226270374,0.7428027104016108,0.21848782447167267,0.056283142323450976,0.09339728301358602,0.012394886299955643,0.45314927876441835,0.08053019798661493,0.3401624866379868,0.40540540540540543,0.3599866998415915,0.15716994503092874,0.06892516023620086,0.05451574194935568,0.005221736003229587,0.005189673185791964,27.0
0.09877616831358878,0.05417066155321189,0.5704798597591684,0.12561730002478688,0.12917416701214043,0.0625759899516868,0.02948438265345762,0.45835179414183186,0.08966933513140157,0.40518947099476915,0.13513513513513514,0.4902312135864591,0.2003517827497773,0.03943749325857489,0.21066847300860694,0.026625236311991183,0.026593863353396505,19.0
0.16706550517806018,0.048418024928092045,0.339354986649276,0.04706696218394659,0.3150723315152012,0.041804322336052295,0.1606541503189296,0.46366686353641146,0.06862594653962072,0.3721212673812423,0.02702702702702703,0.7207219318112998,0.3185077607336593,0.10452650387135348,0.17216574822889916,0.0014174953669974528,0.008412989045812174,576.0
0.24770190950287685,0.24732425831469054,0.5841550135283048,0.20823212698440743,0.12184394342460224,0.16148671880629548,0.017611659552143024,0.4002630856909487,0.0888291997313442,0.45994882297725614,0.10810810810810811,0.4540305125185842,0.45542659325675117,0.00757438433850286,0.24915712641888393,0.0026452849600772906,0.0026131391007420015,29.0
0.04889710028502344,0.08485139022051774,0.8298125327035334,0.45583278992755943,0.032002123746752535,0.13954491093766128,0.0114108609222445,0.6606414287824101,0.31696402245369687,0.14065225372640705,0.35135135135135137,0.4443732645352811,0.17121183967458975,0.11013591049261835,0.01993271285881527,0.046426970489425415,0.04639623576302651,5.0
0.10261257923214089,0.0666347075743049,0.6214182211393862,0.22153001656635146,0.1033950128248107,0.06948203778451459,0.014398266069905664,0.4614295001831218,0.11328662544284784,0.4323757768512154,0.08108108108108109,0.4236360014106388,0.18379112257283822,0.03273569701852878,0.14170174425728171,0.016326145059373114,0.016294440149545026,16.0
0.12180866457243579,0.05177372962607862,0.490741837242119,0.09346921603391126,0.1787875376797183,0.08234020783721935,0.07407945342663261,0.5133059487425397,0.11145714028199054,0.26191942470837504,0.21621621621621623,0.6416971363620851,0.3346794893734428,0.10673983831102725,0.09959850481759751,0.004373147197801813,0.014953463997596774,68.0
0.23772620159568644,0.1049856184084372,0.3555562101856635,0.06833103697460781,0.29720785939301697,0.03383617577695372,0.0678888430778039,0.4389780696993985,0.10338949152920775,0.4711101055656624,0.13513513513513514,0.658538144463938,0.25793185015315334,0.17626697630653865,0.1625185315681094,0.0074750473109038325,0.007443057120247091,49.0
0.23545432125366636,0.6601150527325024,0.9322621739933006,0.5303386953026592,0.0107385303655822,0.18279215276717561,0.003598295038957585,0.7815221530118,0.4807636508703144,0.17391614625722582,0.08108108108108109,0.2800906382797547,0.15661597294918542,0.0806554858532578,0.00702043890362813,0.00025024995323894483,0.00021802689923102326,12.0
0.06753528345256381,0.07094918504314478,0.7392119804628506,0.3150838239255926,0.05743465443897898,0.1710070667130281,0.014196739683024803,0.4973170068534584,0.12158781316877457,0.261683104711711,0.13513513513513514,0.4111391463788783,0.28677285497064253,0.17931887366810423,0.06541333768247264,0.01565385662172007,0.01562213004320264,44.0
0.057989407782179064,0.047459252157238736,0.6518794727944884,0.19776813347911068,0.08983653499004277,0.05847102544345365,0.01835092193668956,0.5127704253362075,0.127882227020546,0.3308626397997076,0.13513513513513514,0.4550141486356761,0.14114028119049288,0.026594132622153682,0.12126621968697364,0.047562728555378485,0.047532030435693914,11.0
0.11245397263860482,0.1788111217641419,0.8827366897100256,0.5722996540229198,0.0201674568667246,0.42917342131345076,0.0054768242729462775,0.5047420476555682,0.11891212940794957,0.22848871917279637,0.6216216216216216,0.29877207765335967,0.44492995204227137,0.628982159923103,0.008233519678353233,0.02338866231823752,0.023357185041243615,5.0
0.10018865114629685,0.0436241610738255,0.5091763858377496,0.14691117101890117,0.16619060825535664,0.11461201518593771,0.01812742016831306,0.31572554815912035,0.033205324578648485,0.676889001239857,0.08108108108108109,0.4331065164821353,0.4237498757335047,0.047700587084081834,0.15672965008037576,0.012355506314490625,0.012323673426505751,20.0
0.0506941863215512,0.034995206136145734,0.5958119103138658,0.10318374083573185,0.11583914772896613,0.07984347962146075,0.04729713663418422,0.5752578083379203,0.16181225388402456,0.2207784234884266,0.08108108108108109,0.5643029238086806,0.227797374798832,0.08059754369383144,0.03968266721848852,0.007684742987530487,0.02594217755202204,121.0
0.14197571497238962,0.05081495685522531,0.4280939019184297,0.11835653334056556,0.2274758793264458,0.14090456446822183,0.021412696834061103,0.1057877872869265,0.11050731006464867,0.8771865237423647,0.08108108108108109,0.4492698665642496,0.667884481558603,0.01669520547947873,0.4286617940902607,0.010389916706601788,0.010358020465405878,10.0
0.11339373550809446,0.08245445829338446,0.650391779112423,0.20282442472983384,0.09046904871650145,0.16617278564686203,0.027165250835355086,0.5235102051534255,0.09801611453984987,0.3191556660746704,0.24324324324324326,0.4560971094930429,0.37582777740325146,0.18310870525870201,0.07429646628205068,0.013355943921497363,0.01332414327875303,9.0
0.08343452963186977,0.03554783212527964,0.49980084920099077,0.16051246088216306,0.17250615363777838,0.14978628636065264,0.020126163963164717,0.32200968995497453,0.05349958979925635,0.6386146423218,0.13513513513513514,0.46117427573270287,0.5596294352656516,0.9903292341212796,0.07559586035350209,0.01526664025254357,0.015234901193607823,7.0
0.1710035662148278,0.12823003251304999,0.6111007679046667,0.20582469329958228,0.10828913627679097,0.107379940597269,0.014583303052170402,0.39615037341757303,0.07273810850504152,0.48666696534579446,0.24324324324324326,0.41373098227062155,0.2837056729781316,0.0427777506946446,0.11492594324365615,0.0033778948987902603,0.0033457726522930628,16.0
0.33644799295091715,0.2665388302972196,0.3461916758167182,0.109025560457023,0.30742287597681184,0.10298375845042332,0.07748871296896089,0.3129699990602734,0.042250357383034017,0.503916001592708,0.0,0.6580804046851502,0.6564022268618318,0.25482155731756867,0.2548532287227587,0.00011129622813084916,0.0007328101190434836,664.0
0.1283702657738641,0.07718120805369127,0.5868356942493962,0.17380333084717334,0.12044353856446693,0.04368676124218507,0.022034685403201377,0.6150795821139404,0.2538480129665238,0.31236820491427536,0.13513513513513514,0.5197730453767564,0.13909931404672946,0.05151663405088852,0.09682956715879466,0.024215477776652113,0.02418402714881145,18.0
0.053097557327337584,0.09060402684563758,0.8482055479970544,0.4819292333001303,0.027664568753144877,0.3553518107308978,0.009147061185926333,0.6184675806098141,0.19924205639033557,0.21164704658300582,0.1891891891891892,0.35146318593450276,0.41228647531288165,0.29607260948764624,0.017450961934569915,0.009408101368072394,0.00937617348187169,12.0
0.08294038485550602,0.028763183125599234,0.4489222782760223,0.15651817153250702,0.2102156464689995,0.1268322930135366,0.09611897829148704,0.6114868728103945,0.2186927569738207,0.22519678170944077,0.16216216216216217,0.7002956568240984,0.5666647858721142,0.47378285820050287,0.11816527429527056,0.014718876743436278,0.05517455552344768,224.0
